query_id,kueri,Model,Versi,Korpus,Spearman
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.4.2,ID,-0.6
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.4.2,ID,0.6669
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.4.2,ID,-0.6708
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.4.2,ID,-0.0278
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.4.2,ID,
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.4.2,ID,0.7906
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.4.2,ID,0.866
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.3,ID,0.0513
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.3,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.4.3,ID,0.8944
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.4.3,ID,0.3536
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.4.3,ID,0.7746
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.4.3,ID,0.6
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.4.3,ID,-0.5
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.4.3,ID,0.0
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.4.3,ID,0.3
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.4.3,ID,0.2052
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.4.3,ID,0.4472
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.4.3,ID,0.8944
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.4.3,ID,-0.3689
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.4.3,ID,-0.4617
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.4.3,ID,0.7
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.4.3,ID,-0.5643
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.4.3,ID,-0.2
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.4.3,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.4.3,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.4.3,ID,-0.6
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.4.3,ID,0.7
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.4.3,ID,0.2052
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.4.3,ID,-0.6156
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.4.3,ID,0.8
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.4.3,ID,-0.3591
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.4.3,ID,0.4472
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.4.3,ID,-0.0278
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.4.3,ID,0.0
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.4.3,ID,0.4472
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.4.3,ID,0.866
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,GPL,ID,0.0513
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,GPL,ID,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,GPL,ID,
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,GPL,ID,0.3536
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,GPL,ID,0.9487
6,apa itu kemurahan hati,gpl-multilingual-e5-base,GPL,ID,-0.1026
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,GPL,ID,0.0513
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,GPL,ID,0.3591
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,GPL,ID,0.1026
10,kriteria kesucian,gpl-multilingual-e5-base,GPL,ID,-0.7826
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,GPL,ID,0.7071
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,GPL,ID,0.2635
13,berbagai jenis pemberian,gpl-multilingual-e5-base,GPL,ID,0.6156
14,apa makna kekosongan,gpl-multilingual-e5-base,GPL,ID,
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,GPL,ID,0.4617
16,harta yang paling bernilai,gpl-multilingual-e5-base,GPL,ID,0.7071
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,GPL,ID,0.0527
18,penyebab gempa bumi,gpl-multilingual-e5-base,GPL,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,GPL,ID,0.7071
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,GPL,ID,-0.3162
21,jenis jenis manusia,gpl-multilingual-e5-base,GPL,ID,0.0
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,GPL,ID,0.7906
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,GPL,ID,-0.2294
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,GPL,ID,0.2887
25,perasaan malu dan takut,gpl-multilingual-e5-base,GPL,ID,0.3536
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,GPL,ID,
27,jenis jenis karma buruk,gpl-multilingual-e5-base,GPL,ID,0.7826
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,GPL,ID,-0.1026
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,GPL,ID,0.7071
30,apa itu proliferasi mental,gpl-multilingual-e5-base,GPL,ID,0.3536
1,cara mengatasi kemarahan,gte-multilingual-base,B,ID,0.3162
2,cara mengatasi ngantuk,gte-multilingual-base,B,ID,0.3627
3,apa penyebab penderitaan,gte-multilingual-base,B,ID,-0.7071
4,mengapa harus membalas budi orangtua,gte-multilingual-base,B,ID,0.0
5,perumpamaan perumpamaan,gte-multilingual-base,B,ID,
6,apa itu kemurahan hati,gte-multilingual-base,B,ID,0.7071
7,penjelasan tentang perhatian murni,gte-multilingual-base,B,ID,0.2887
8,manfaat pelaksaan sila,gte-multilingual-base,B,ID,-0.6669
9,jenis jenis kotoran batin,gte-multilingual-base,B,ID,0.2294
10,kriteria kesucian,gte-multilingual-base,B,ID,-0.6156
11,siapa yang layak disebut sebagai brahmana,gte-multilingual-base,B,ID,0.5643
12,kewajiban seorang bhikkhu,gte-multilingual-base,B,ID,0.0
13,berbagai jenis pemberian,gte-multilingual-base,B,ID,0.866
14,apa makna kekosongan,gte-multilingual-base,B,ID,0.7071
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gte-multilingual-base,B,ID,0.527
16,harta yang paling bernilai,gte-multilingual-base,B,ID,0.2887
17,kewajiban seorang umat awam,gte-multilingual-base,B,ID,-0.2236
18,penyebab gempa bumi,gte-multilingual-base,B,ID,0.7071
19,jenis jenis kemelekatan,gte-multilingual-base,B,ID,0.7071
20,penggambaran terhadap keagungan buddha,gte-multilingual-base,B,ID,0.3078
21,jenis jenis manusia,gte-multilingual-base,B,ID,0.4472
22,cara mengikis kotoran batin,gte-multilingual-base,B,ID,0.866
23,penjelasan tentang pandangan terang,gte-multilingual-base,B,ID,-0.2962
24,apa yang terjadi pada saat pencapaian pencerahan,gte-multilingual-base,B,ID,0.5441
25,perasaan malu dan takut,gte-multilingual-base,B,ID,-0.2635
26,bersatu di kehidupan selanjutnya,gte-multilingual-base,B,ID,-0.527
27,jenis jenis karma buruk,gte-multilingual-base,B,ID,0.3591
28,berbagai jenis perbuatan baik,gte-multilingual-base,B,ID,0.8944
29,jenis orang yang tak boleh ditahbiskan,gte-multilingual-base,B,ID,0.0
30,apa itu proliferasi mental,gte-multilingual-base,B,ID,0.866
1,cara mengatasi kemarahan,gte-multilingual-base,exp5,ID,-0.866
2,cara mengatasi ngantuk,gte-multilingual-base,exp5,ID,0.8721
3,apa penyebab penderitaan,gte-multilingual-base,exp5,ID,0.7071
4,mengapa harus membalas budi orangtua,gte-multilingual-base,exp5,ID,0.8944
5,perumpamaan perumpamaan,gte-multilingual-base,exp5,ID,-0.866
6,apa itu kemurahan hati,gte-multilingual-base,exp5,ID,0.4472
7,penjelasan tentang perhatian murni,gte-multilingual-base,exp5,ID,0.7071
8,manfaat pelaksaan sila,gte-multilingual-base,exp5,ID,-0.6669
9,jenis jenis kotoran batin,gte-multilingual-base,exp5,ID,0.8944
10,kriteria kesucian,gte-multilingual-base,exp5,ID,0.1026
11,siapa yang layak disebut sebagai brahmana,gte-multilingual-base,exp5,ID,0.6156
12,kewajiban seorang bhikkhu,gte-multilingual-base,exp5,ID,0.5774
13,berbagai jenis pemberian,gte-multilingual-base,exp5,ID,0.0
14,apa makna kekosongan,gte-multilingual-base,exp5,ID,0.0
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gte-multilingual-base,exp5,ID,0.4617
16,harta yang paling bernilai,gte-multilingual-base,exp5,ID,0.7071
17,kewajiban seorang umat awam,gte-multilingual-base,exp5,ID,0.1
18,penyebab gempa bumi,gte-multilingual-base,exp5,ID,
19,jenis jenis kemelekatan,gte-multilingual-base,exp5,ID,0.7071
20,penggambaran terhadap keagungan buddha,gte-multilingual-base,exp5,ID,0.8208
21,jenis jenis manusia,gte-multilingual-base,exp5,ID,-0.7071
22,cara mengikis kotoran batin,gte-multilingual-base,exp5,ID,-0.3162
23,penjelasan tentang pandangan terang,gte-multilingual-base,exp5,ID,0.4
24,apa yang terjadi pada saat pencapaian pencerahan,gte-multilingual-base,exp5,ID,0.3441
25,perasaan malu dan takut,gte-multilingual-base,exp5,ID,-0.1054
26,bersatu di kehidupan selanjutnya,gte-multilingual-base,exp5,ID,0.6325
27,jenis jenis karma buruk,gte-multilingual-base,exp5,ID,-0.0278
28,berbagai jenis perbuatan baik,gte-multilingual-base,exp5,ID,0.7071
29,jenis orang yang tak boleh ditahbiskan,gte-multilingual-base,exp5,ID,0.9747
30,apa itu proliferasi mental,gte-multilingual-base,exp5,ID,0.866
1,cara mengatasi kemarahan,multilingual-e5-base,B,ID,
2,cara mengatasi ngantuk,multilingual-e5-base,B,ID,0.2052
3,apa penyebab penderitaan,multilingual-e5-base,B,ID,-0.7071
4,mengapa harus membalas budi orangtua,multilingual-e5-base,B,ID,0.3536
5,perumpamaan perumpamaan,multilingual-e5-base,B,ID,0.866
6,apa itu kemurahan hati,multilingual-e5-base,B,ID,0.2236
7,penjelasan tentang perhatian murni,multilingual-e5-base,B,ID,0.1054
8,manfaat pelaksaan sila,multilingual-e5-base,B,ID,0.1622
9,jenis jenis kotoran batin,multilingual-e5-base,B,ID,-0.1579
10,kriteria kesucian,multilingual-e5-base,B,ID,-0.3689
11,siapa yang layak disebut sebagai brahmana,multilingual-e5-base,B,ID,0.2052
12,kewajiban seorang bhikkhu,multilingual-e5-base,B,ID,0.6669
13,berbagai jenis pemberian,multilingual-e5-base,B,ID,0.7906
14,apa makna kekosongan,multilingual-e5-base,B,ID,-0.7071
15,apa kualitas yang harus dimiliki oleh seorang penceramah,multilingual-e5-base,B,ID,0.4472
16,harta yang paling bernilai,multilingual-e5-base,B,ID,-0.0513
17,kewajiban seorang umat awam,multilingual-e5-base,B,ID,0.3536
18,penyebab gempa bumi,multilingual-e5-base,B,ID,
19,jenis jenis kemelekatan,multilingual-e5-base,B,ID,0.7071
20,penggambaran terhadap keagungan buddha,multilingual-e5-base,B,ID,0.3162
21,jenis jenis manusia,multilingual-e5-base,B,ID,
22,cara mengikis kotoran batin,multilingual-e5-base,B,ID,0.0
23,penjelasan tentang pandangan terang,multilingual-e5-base,B,ID,0.6669
24,apa yang terjadi pada saat pencapaian pencerahan,multilingual-e5-base,B,ID,-0.7255
25,perasaan malu dan takut,multilingual-e5-base,B,ID,0.4472
26,bersatu di kehidupan selanjutnya,multilingual-e5-base,B,ID,-0.3536
27,jenis jenis karma buruk,multilingual-e5-base,B,ID,0.7255
28,berbagai jenis perbuatan baik,multilingual-e5-base,B,ID,0.8944
29,jenis orang yang tak boleh ditahbiskan,multilingual-e5-base,B,ID,0.1026
30,apa itu proliferasi mental,multilingual-e5-base,B,ID,0.0
1,cara mengatasi kemarahan,multilingual-e5-base,exp5,ID,0.866
2,cara mengatasi ngantuk,multilingual-e5-base,exp5,ID,
3,apa penyebab penderitaan,multilingual-e5-base,exp5,ID,0.8944
4,mengapa harus membalas budi orangtua,multilingual-e5-base,exp5,ID,0.6708
5,perumpamaan perumpamaan,multilingual-e5-base,exp5,ID,0.866
6,apa itu kemurahan hati,multilingual-e5-base,exp5,ID,0.8944
7,penjelasan tentang perhatian murni,multilingual-e5-base,exp5,ID,0.6325
8,manfaat pelaksaan sila,multilingual-e5-base,exp5,ID,0.0
9,jenis jenis kotoran batin,multilingual-e5-base,exp5,ID,0.6156
10,kriteria kesucian,multilingual-e5-base,exp5,ID,0.4472
11,siapa yang layak disebut sebagai brahmana,multilingual-e5-base,exp5,ID,0.5774
12,kewajiban seorang bhikkhu,multilingual-e5-base,exp5,ID,0.5774
13,berbagai jenis pemberian,multilingual-e5-base,exp5,ID,0.0
14,apa makna kekosongan,multilingual-e5-base,exp5,ID,-0.6708
15,apa kualitas yang harus dimiliki oleh seorang penceramah,multilingual-e5-base,exp5,ID,0.2052
16,harta yang paling bernilai,multilingual-e5-base,exp5,ID,-0.6708
17,kewajiban seorang umat awam,multilingual-e5-base,exp5,ID,0.0513
18,penyebab gempa bumi,multilingual-e5-base,exp5,ID,
19,jenis jenis kemelekatan,multilingual-e5-base,exp5,ID,
20,penggambaran terhadap keagungan buddha,multilingual-e5-base,exp5,ID,-0.4
21,jenis jenis manusia,multilingual-e5-base,exp5,ID,0.7906
22,cara mengikis kotoran batin,multilingual-e5-base,exp5,ID,-0.2236
23,penjelasan tentang pandangan terang,multilingual-e5-base,exp5,ID,-0.0527
24,apa yang terjadi pada saat pencapaian pencerahan,multilingual-e5-base,exp5,ID,-0.0513
25,perasaan malu dan takut,multilingual-e5-base,exp5,ID,-0.6325
26,bersatu di kehidupan selanjutnya,multilingual-e5-base,exp5,ID,-0.2236
27,jenis jenis karma buruk,multilingual-e5-base,exp5,ID,-0.2163
28,berbagai jenis perbuatan baik,multilingual-e5-base,exp5,ID,0.7071
29,jenis orang yang tak boleh ditahbiskan,multilingual-e5-base,exp5,ID,0.9487
30,apa itu proliferasi mental,multilingual-e5-base,exp5,ID,0.866
